Fold,Dataset,Oversample,Oversample Run Time,Oversample Paramaters,ROC AUC for Gradient Boosting,ROC AUC for Random Forests,ROC AUC for Logistic Regression,ROC AUC for K Nearest Neighbours,Balanced Accuracy for Gradient Boosting,Balanced Accuracy for Random Forests,Balanced Accuracy for Logistic Regression,Balanced Accuracy for K Nearest Neighbours,Geometric Mean Score for Gradient Boosting,Geometric Mean Score for Random Forest,Geometric Mean Score for Logestic Regression,Geometric Mean Score for K Neighbors,F1 Score for Gradient Boosting,F1 Score for Random Forest,F1 Score for Logestic Regression,F1 Score for K Neighbors
,,,,,,,,,,,,,,,,,,,,
4,Data\GeneratedSyntheticData-testing.csv,AIS,4.737829685211182,"max_rounds = 200, stopping_cond = 50, model = logisticRegression,K_folds = 5,scorer = 'f1',min_change = 0.001, use_lof = False",0.6771545827633378,0.7058823529411764,0.6477428180574555,0.6060191518467852,0.6771545827633378,0.7058823529411764,0.6477428180574556,0.6060191518467852,0.6448788049320706,0.6416889479197478,0.6032288860120084,0.4793977069435237,0.5333333333333333,0.5833333333333334,0.4827586206896552,0.3636363636363636
4,Data\GeneratedSyntheticData-testing.csv,SMOTE,0.0030002593994140625,NA,0.5896032831737346,0.7188782489740082,0.5376196990424076,0.6545827633378933,0.5896032831737346,0.7188782489740082,0.5376196990424076,0.6545827633378933,0.5621436399677794,0.7152816976385906,0.533424524807597,0.6512116456169537,0.4117647058823529,0.5945945945945946,0.38095238095238104,0.5128205128205129
4,Data\GeneratedSyntheticData-testing.csv,BASE,NA,NA,0.66484268125855,0.7120383036935706,0.5588235294117647,0.6176470588235294,0.66484268125855,0.7120383036935705,0.5588235294117647,0.6176470588235294,0.5871398829359686,0.6698510359749523,0.3429971702850177,0.48507125007266594,0.5,0.5925925925925927,0.21052631578947367,0.38095238095238093
,,,,,,,,,,,,,,,,,,,,
5,Data\GeneratedSyntheticData-testing.csv,AIS,5.443453550338745,"max_rounds = 200, stopping_cond = 50, model = logisticRegression,K_folds = 5,scorer = 'f1',min_change = 0.001, use_lof = False",0.5545454545454545,0.6818181818181818,0.5818181818181818,0.5,0.5545454545454546,0.6818181818181819,0.5818181818181818,0.5,0.4264014327112209,0.6208498574168682,0.4390071442781686,0.0,0.1818181818181818,0.4444444444444445,0.25,0.0
5,Data\GeneratedSyntheticData-testing.csv,SMOTE,0.003500223159790039,NA,0.6181818181818182,0.6363636363636365,0.44545454545454544,0.6,0.6181818181818182,0.6363636363636364,0.44545454545454544,0.6000000000000001,0.5783990443849769,0.5908391567007971,0.37172815091383404,0.5656854249492381,0.25000000000000006,0.2857142857142857,0.08695652173913045,0.2222222222222222
5,Data\GeneratedSyntheticData-testing.csv,BASE,NA,NA,0.6818181818181818,0.6454545454545454,0.5,0.5,0.6818181818181819,0.6454545454545455,0.5,0.5,0.6208498574168682,0.5969620057957092,0.0,0.0,0.4444444444444445,0.3076923076923077,0.0,0.0
,,,,,,,,,,,,,,,,,,,,
,,AIS,,AVERAGE:,0.6422642873454351,0.6549941835285036,0.6176702234507628,0.5725625765723998,0.6422642873454351,0.6549941835285036,0.617670223450763,0.5725625765723998,0.5671708086526174,0.5665587855714452,0.5142404970878178,0.35674016423357513,0.3934688995215311,0.43692810457516346,0.35726600985221674,0.24606060606060604
,,SMOTE,,AVERAGE:,0.6618442400765961,0.6418518008617194,0.5732410156442704,0.5982994616665913,0.661844240076596,0.6418518008617194,0.5732410156442704,0.5982994616665913,0.6453259995243771,0.6113338191045287,0.5511198752996417,0.5791325309503164,0.39791908858405023,0.38644143471729675,0.30596115743380825,0.3376312576312577
,,BASE,,AVERAGE:,0.6479666023594853,0.666849035731216,0.5376388317564788,0.5687568229954433,0.6479666023594854,0.666849035731216,0.5,0.5687568229954434,0.5627600842423053,0.6051912872945394,0.20934974022177064,0.35068137701025603,0.41904761904761906,0.4442944969260759,0.13221515326778485,0.23952380952380953
,,,,,,,,,,,,,,,,,,,,
Fold,Dataset,Oversample,Oversample Run Time,Oversample Paramaters,ROC AUC for Gradient Boosting,ROC AUC for Random Forests,ROC AUC for Logistic Regression,ROC AUC for K Nearest Neighbours,Balanced Accuracy for Gradient Boosting,Balanced Accuracy for Random Forests,Balanced Accuracy for Logistic Regression,Balanced Accuracy for K Nearest Neighbours,Geometric Mean Score for Gradient Boosting,Geometric Mean Score for Random Forest,Geometric Mean Score for Logestic Regression,Geometric Mean Score for K Neighbors,F1 Score for Gradient Boosting,F1 Score for Random Forest,F1 Score for Logestic Regression,F1 Score for K Neighbors
1,Data\GeneratedSyntheticData-testing.csv,AIS,6.496630668640137,"max_rounds = 200, stopping_cond = 50, model = kNeighbors,K_folds = 5,scorer = 'f1',min_change = 0.005, use_lof = False",0.7875695732838589,0.7272727272727273,0.5751391465677179,0.6159554730983302,0.787569573283859,0.7272727272727273,0.575139146567718,0.6159554730983302,0.772918234616442,0.674199862463242,0.4892157974503211,0.5114641212341614,0.6666666666666666,0.625,0.3,0.37499999999999994
1,Data\GeneratedSyntheticData-testing.csv,SMOTE,0.006000995635986328,NA,0.7662337662337664,0.7309833024118738,0.5231910946196661,0.6595547309833024,0.7662337662337663,0.7309833024118739,0.5231910946196661,0.6595547309833024,0.7644707871564383,0.7309738846478072,0.5186681960445677,0.656069139756628,0.5294117647058824,0.5,0.2777777777777778,0.4102564102564102
1,Data\GeneratedSyntheticData-testing.csv,BASE,NA,NA,0.6716141001855288,0.6966604823747681,0.5909090909090909,0.6261595547309833,0.6716141001855287,0.6966604823747681,0.5909090909090909,0.6261595547309833,0.5968376775623926,0.6532351345433398,0.4264014327112209,0.5168765907047377,0.5000000000000001,0.5263157894736842,0.3076923076923077,0.39999999999999997
,,,,,,,,,,,,,,,,,,,,
2,Data\GeneratedSyntheticData-testing.csv,AIS,6.258089542388916,"max_rounds = 200, stopping_cond = 50, model = kNeighbors,K_folds = 5,scorer = 'f1',min_change = 0.005, use_lof = False",0.6576819407008087,0.61455525606469,0.5,0.5619946091644205,0.6576819407008087,0.6145552560646901,0.5,0.5619946091644205,0.6164851241966793,0.519174131651165,0.0,0.37438179051255344,0.375,0.3333333333333333,0.0,0.22222222222222224
