Fold,Dataset,Oversample,Oversample Run Time,Oversample Paramaters,ROC AUC for Gradient Boosting,ROC AUC for Random Forests,ROC AUC for Logistic Regression,ROC AUC for K Nearest Neighbours,Balanced Accuracy for Gradient Boosting,Balanced Accuracy for Random Forests,Balanced Accuracy for Logistic Regression,Balanced Accuracy for K Nearest Neighbours,Geometric Mean Score for Gradient Boosting,Geometric Mean Score for Random Forest,Geometric Mean Score for Logestic Regression,Geometric Mean Score for K Neighbors,F1 Score for Gradient Boosting,F1 Score for Random Forest,F1 Score for Logestic Regression,F1 Score for K Neighbors
Fold,Dataset,Oversample,Oversample Run Time,Oversample Paramaters,ROC AUC for Gradient Boosting,ROC AUC for Random Forests,ROC AUC for Logistic Regression,ROC AUC for K Nearest Neighbours,Balanced Accuracy for Gradient Boosting,Balanced Accuracy for Random Forests,Balanced Accuracy for Logistic Regression,Balanced Accuracy for K Nearest Neighbours,Geometric Mean Score for Gradient Boosting,Geometric Mean Score for Random Forest,Geometric Mean Score for Logestic Regression,Geometric Mean Score for K Neighbors,F1 Score for Gradient Boosting,F1 Score for Random Forest,F1 Score for Logestic Regression,F1 Score for K Neighbors
1,Data\hcv_data_split.csv,AIS,21.15170431137085,"max_rounds = 100, stopping_cond = 20, model = Knn,K_folds = 5,scorer = 'f1_score',min_change = 0.001, use_lof = True",0.9594042056074766,0.9547313084112149,0.6203271028037383,0.6828271028037384,0.9594042056074766,0.954731308411215,0.6203271028037383,0.6828271028037383,0.9591541250049539,0.9545757975514716,0.49765806675052415,0.6095041649593576,0.9090909090909091,0.8823529411764706,0.38095238095238093,0.5217391304347825
1,Data\hcv_data_split.csv,SMOTE,0.0040013790130615234,NA,0.9906542056074766,0.96875,0.9188084112149533,0.8703271028037383,0.9906542056074766,0.96875,0.9188084112149533,0.8703271028037383,0.9906101206907555,0.9682458365518543,0.9177634333673184,0.8619690564084116,0.9411764705882353,0.967741935483871,0.823529411764706,0.8275862068965517
1,Data\hcv_data_split.csv,BASE,NA,NA,1.0,0.8969042056074766,0.9015771028037383,0.6515771028037383,1.0,0.8969042056074766,0.9015771028037383,0.6515771028037383,1.0,0.8929238960360225,0.8971658386586477,0.55639863340265,1.0,0.8387096774193549,0.8666666666666666,0.45454545454545453
,,,,,,,,,,,,,,,,,,,,
2,Data\hcv_data_split.csv,AIS,17.60408353805542,"max_rounds = 100, stopping_cond = 20, model = Knn,K_folds = 5,scorer = 'f1_score',min_change = 0.001, use_lof = True",0.945575221238938,0.932300884955752,0.75,0.945575221238938,0.9455752212389381,0.9323008849557521,0.75,0.9455752212389381,0.9444762560435749,0.9317411619759824,0.7071067811865476,0.9444762560435749,0.9,0.7826086956521738,0.6666666666666666,0.9
2,Data\hcv_data_split.csv,SMOTE,0.0035004615783691406,NA,0.9367256637168141,0.945575221238938,0.9101769911504425,0.945575221238938,0.9367256637168142,0.9455752212389381,0.9101769911504425,0.9455752212389381,0.9360054458657094,0.9444762560435749,0.9101200932134157,0.9444762560435749,0.8181818181818182,0.9,0.6428571428571429,0.9
2,Data\hcv_data_split.csv,BASE,NA,NA,0.95,0.95,0.891150442477876,0.85,0.95,0.95,0.8911504424778761,0.85,0.9486832980505138,0.9486832980505138,0.8864765693263426,0.8366600265340756,0.9473684210526316,0.9473684210526316,0.8000000000000002,0.8235294117647058
,,,,,,,,,,,,,,,,,,,,
3,Data\hcv_data_split.csv,AIS,27.14475393295288,"max_rounds = 100, stopping_cond = 20, model = Knn,K_folds = 5,scorer = 'f1_score',min_change = 0.001, use_lof = True",0.8551609322974473,0.8127081021087679,0.6376248612652609,0.7799667036625971,0.8551609322974473,0.8127081021087681,0.6376248612652609,0.7799667036625971,0.8545757234070167,0.8126360553720011,0.5371854963526806,0.7560338123498209,0.6511627906976744,0.5384615384615384,0.4166666666666667,0.6666666666666667
3,Data\hcv_data_split.csv,SMOTE,0.004000663757324219,NA,0.9375693673695894,0.9517203107658158,0.9433962264150944,0.8976137624861266,0.9375693673695893,0.9517203107658158,0.9433962264150944,0.8976137624861265,0.9375624285540575,0.951661902861773,0.9416965821485117,0.8945512705165009,0.7999999999999999,0.8648648648648648,0.7391304347826086,0.8235294117647058
3,Data\hcv_data_split.csv,BASE,NA,NA,0.908157602663707,0.8740288568257492,0.8587680355160932,0.7647058823529411,0.908157602663707,0.8740288568257492,0.8587680355160932,0.7647058823529411,0.9077909179549114,0.8725687644035011,0.8536011071727131,0.7276068751089989,0.7692307692307693,0.717948717948718,0.7428571428571428,0.6923076923076924
,,,,,,,,,,,,,,,,,,,,
4,Data\hcv_data_split.csv,AIS,24.075216054916382,"max_rounds = 100, stopping_cond = 20, model = Knn,K_folds = 5,scorer = 'f1_score',min_change = 0.001, use_lof = True",0.8634850166481687,0.8740288568257492,0.612930077691454,0.6964483906770255,0.8634850166481687,0.8740288568257492,0.6129300776914539,0.6964483906770256,0.8578164469184381,0.8725687644035011,0.48277775613650614,0.6356064509492854,0.7647058823529412,0.717948717948718,0.3636363636363636,0.5384615384615384
4,Data\hcv_data_split.csv,SMOTE,0.0035004615783691406,NA,0.8740288568257492,0.8776359600443951,0.8057713651498336,0.8140954495005549,0.8740288568257492,0.877635960044395,0.8057713651498335,0.814095449500555,0.8725687644035011,0.8703399772018112,0.7995559255833236,0.7967748530680967,0.717948717948718,0.8387096774193549,0.6153846153846153,0.7333333333333334
4,Data\hcv_data_split.csv,BASE,NA,NA,0.7963374028856827,0.8482241953385129,0.7846836847946727,0.7305771365149835,0.7963374028856827,0.8482241953385128,0.7846836847946725,0.7305771365149833,0.7911833815078846,0.836195602392526,0.7596950144520838,0.6827508503402977,0.5853658536585366,0.8000000000000002,0.6896551724137931,0.6153846153846153
,,,,,,,,,,,,,,,,,,,,
5,Data\hcv_data_split.csv,AIS,34.90011262893677,"max_rounds = 100, stopping_cond = 20, model = Knn,K_folds = 5,scorer = 'f1_score',min_change = 0.001, use_lof = True",0.962037037037037,0.9055555555555554,0.6333333333333333,0.8333333333333333,0.962037037037037,0.9055555555555556,0.6333333333333333,0.8333333333333333,0.9616087343741692,0.9047201327032126,0.5163977794943222,0.816496580927726,0.9333333333333333,0.7647058823529413,0.4210526315789474,0.8
5,Data\hcv_data_split.csv,SMOTE,0.0035004615783691406,NA,0.9148148148148149,0.9148148148148149,0.9388888888888889,0.862037037037037,0.9148148148148147,0.9148148148148147,0.9388888888888889,0.8620370370370369,0.9135468796041984,0.9135468796041984,0.9388724521901158,0.8523750406226962,0.8125,0.8125,0.8,0.8148148148148148
5,Data\hcv_data_split.csv,BASE,NA,NA,0.9287037037037037,0.9,0.8907407407407408,0.8666666666666667,0.9287037037037037,0.9,0.8907407407407408,0.8666666666666667,0.926629362425259,0.8944271909999159,0.8861067572167505,0.8563488385776752,0.896551724137931,0.888888888888889,0.8275862068965518,0.846153846153846
,,,,,,,,,,,,,,,,,,,,
,,AIS,,AVERAGE:,0.9171324825658136,0.8958649415714077,0.6508430750187573,0.7876301503431264,0.9171324825658136,0.895864941571408,0.6508430750187573,0.7876301503431264,0.9155262571496305,0.8952483824012338,0.5482251759841162,0.752423453045953,0.8316585830949716,0.7372155551183684,0.449794941900205,0.6853734671125975
,,SMOTE,,AVERAGE:,0.9307585816668889,0.9316992613727928,0.9034083765638424,0.877929714613279,0.9307585816668889,0.9316992613727926,0.9034083765638424,0.8779297146132791,0.9300587278236444,0.9296541704526424,0.901601697300537,0.8700292953318561,0.8179614013437544,0.8767632955536182,0.7241803209578146,0.8198527533618811
,,BASE,,AVERAGE:,0.9166397418506186,0.8938314515543478,0.8653840012666242,0.7727053576676659,0.9166397418506186,0.8938314515543478,0.8907407407407408,0.7727053576676659,0.9148573919877137,0.8889597503764959,0.8566090573653075,0.7319530447927395,0.8397033536159737,0.8385831410619188,0.7853530377668309,0.6863842040312628
,,,,,,,,,,,,,,,,,,,,
Fold,Dataset,Oversample,Oversample Run Time,Oversample Paramaters,ROC AUC for Gradient Boosting,ROC AUC for Random Forests,ROC AUC for Logistic Regression,ROC AUC for K Nearest Neighbours,Balanced Accuracy for Gradient Boosting,Balanced Accuracy for Random Forests,Balanced Accuracy for Logistic Regression,Balanced Accuracy for K Nearest Neighbours,Geometric Mean Score for Gradient Boosting,Geometric Mean Score for Random Forest,Geometric Mean Score for Logestic Regression,Geometric Mean Score for K Neighbors,F1 Score for Gradient Boosting,F1 Score for Random Forest,F1 Score for Logestic Regression,F1 Score for K Neighbors
1,Data\hcv_data_split.csv,AIS,8.778537034988403," max_rounds = 100, stopping_cond = 20, model = logisticRegression,K_folds = 5,scorer = 'f1',min_change = 0.001, use_lof = True",0.9906542056074766,0.923481308411215,0.7406542056074766,0.71875,0.9906542056074766,0.923481308411215,0.7406542056074766,0.71875,0.9906101206907555,0.9222078343408422,0.7004671338524575,0.6614378277661477,0.9411764705882353,0.8484848484848485,0.6153846153846154,0.6086956521739131
1,Data\hcv_data_split.csv,SMOTE,0.004000425338745117,NA,0.9953271028037383,0.96875,0.9188084112149533,0.8703271028037383,0.9953271028037383,0.96875,0.9188084112149533,0.8703271028037383,0.9953161335010483,0.9682458365518543,0.9177634333673184,0.8619690564084116,0.9696969696969697,0.967741935483871,0.823529411764706,0.8275862068965517
1,Data\hcv_data_split.csv,BASE,NA,NA,1.0,0.8344042056074766,0.9015771028037383,0.6515771028037383,1.0,0.8344042056074766,0.9015771028037383,0.6515771028037383,1.0,0.8213705209649786,0.8971658386586477,0.55639863340265,1.0,0.7586206896551724,0.8666666666666666,0.45454545454545453
,,,,,,,,,,,,,,,,,,,,
2,Data\hcv_data_split.csv,AIS,7.838594913482666," max_rounds = 100, stopping_cond = 20, model = logisticRegression,K_folds = 5,scorer = 'f1',min_change = 0.001, use_lof = True",0.9278761061946902,0.861504424778761,0.8323008849557522,0.9,0.9278761061946903,0.8615044247787611,0.8323008849557522,0.9,0.9274572718731805,0.8606439243971747,0.8217184669569335,0.8944271909999159,0.75,0.4615384615384615,0.6666666666666666,0.888888888888889
2,Data\hcv_data_split.csv,SMOTE,0.003500699996948242,NA,0.9278761061946902,0.945575221238938,0.9101769911504425,0.945575221238938,0.9278761061946903,0.9455752212389381,0.9101769911504425,0.9455752212389381,0.9274572718731805,0.9444762560435749,0.9101200932134157,0.9444762560435749,0.75,0.9,0.6428571428571429,0.9
2,Data\hcv_data_split.csv,BASE,NA,NA,0.95,0.9,0.891150442477876,0.85,0.95,0.9,0.8911504424778761,0.85,0.9486832980505138,0.8944271909999159,0.8864765693263426,0.8366600265340756,0.9473684210526316,0.888888888888889,0.8000000000000002,0.8235294117647058
,,,,,,,,,,,,,,,,,,,,
3,Data\hcv_data_split.csv,AIS,10.250794887542725," max_rounds = 100, stopping_cond = 20, model = logisticRegression,K_folds = 5,scorer = 'f1',min_change = 0.001, use_lof = True",0.889289678135405,0.8751387347391787,0.6870144284128745,0.7799667036625971,0.8892896781354052,0.8751387347391787,0.6870144284128745,0.7799667036625971,0.8892626233675488,0.8751089990774695,0.6294651817966896,0.7560338123498209,0.6976744186046512,0.6521739130434783,0.5,0.6666666666666667
3,Data\hcv_data_split.csv,SMOTE,0.0035011768341064453,NA,0.9375693673695894,0.9470033296337403,0.9433962264150944,0.892896781354051,0.9375693673695893,0.9470033296337403,0.9433962264150944,0.892896781354051,0.9375624285540575,0.9469854032935536,0.9416965821485117,0.8901981971385244,0.7999999999999999,0.8421052631578947,0.7391304347826086,0.7999999999999999
3,Data\hcv_data_split.csv,BASE,NA,NA,0.908157602663707,0.8787458379578246,0.8587680355160932,0.7647058823529411,0.908157602663707,0.8787458379578246,0.8587680355160932,0.7647058823529411,0.9077909179549114,0.8770093465902512,0.8536011071727131,0.7276068751089989,0.7692307692307693,0.7368421052631577,0.7428571428571428,0.6923076923076924
,,,,,,,,,,,,,,,,,,,,
4,Data\hcv_data_split.csv,AIS,10.599356174468994," max_rounds = 100, stopping_cond = 20, model = logisticRegression,K_folds = 5,scorer = 'f1',min_change = 0.001, use_lof = True",0.8881798002219756,0.8645948945615982,0.7599889012208657,0.7552719200887902,0.8881798002219756,0.8645948945615982,0.7599889012208657,0.7552719200887903,0.8858237323501061,0.8636191045968351,0.7241666342047592,0.7207099718229356,0.7777777777777778,0.6829268292682927,0.6666666666666667,0.6428571428571428
